45590.0;-1.965
45590.004;-1.96
45590.008;-1.83
45590.012;-1.645
45590.015999999996;-1.42
45590.02;-1.15
45590.024000000005;-0.97
45590.028;-0.78
45590.032;-0.64
45590.03599999999;-0.63
45590.04;-0.765
45590.044;-0.96
45590.047999999995;-1.155
45590.052;-1.235
45590.056;-1.285
45590.06;-1.28
45590.064000000006;-1.31
45590.068;-1.3
45590.072;-1.275
45590.075999999994;-1.315
45590.08;-1.31
45590.084;-1.29
45590.087999999996;-1.275
45590.092000000004;-1.285
45590.096;-1.27
45590.1;-1.255
45590.10400000001;-1.28
45590.108;-1.27
45590.112;-1.25
45590.115999999995;-1.255
45590.12;-1.24
45590.124;-1.23
45590.128;-1.23
45590.132000000005;-1.22
45590.136;-1.215
45590.14;-1.22
45590.144;-1.23
45590.148;-1.24
45590.152;-1.26
45590.155999999995;-1.235
45590.16;-1.245
45590.164000000004;-1.25
45590.168;-1.215
45590.172;-1.195
45590.176;-1.19
45590.18;-1.185
45590.184;-1.195
45590.187999999995;-1.17
45590.192;-1.17
45590.195999999996;-1.16
45590.2;-1.165
45590.204000000005;-1.16
45590.208;-1.14
45590.212;-1.13
45590.21599999999;-1.125
45590.22;-1.13
45590.224;-1.125
45590.227999999996;-1.115
45590.232;-1.135
45590.236;-1.125
45590.24;-1.105
45590.244000000006;-1.095
45590.248;-1.08
45590.252;-1.125
45590.255999999994;-1.125
45590.26;-1.145
45590.264;-1.145
45590.268;-1.13
45590.272000000004;-1.135
45590.276;-1.135
45590.28;-1.13
45590.28400000001;-1.135
45590.288;-1.135
45590.292;-1.155
45590.295999999995;-1.14
45590.3;-1.155
45590.304000000004;-1.15
45590.308;-1.145
45590.312000000005;-1.16
45590.316;-1.17
45590.32;-1.18
45590.324;-1.185
45590.328;-1.155
45590.332;-1.18
45590.335999999996;-1.16
45590.34;-1.15
45590.344000000005;-1.15
45590.348;-1.145
45590.352;-1.14
45590.356;-1.135
45590.36;-1.115
45590.364;-1.105
45590.367999999995;-1.1
45590.372;-1.075
45590.376;-1.055
45590.38;-1.015
45590.384000000005;-1.0
45590.388;-0.975
45590.392;-0.94
45590.39599999999;-0.925
45590.4;-0.925
45590.404;-0.92
45590.407999999996;-0.935
45590.412000000004;-0.95
45590.416;-0.975
45590.42;-0.995
45590.424000000006;-1.01
45590.428;-1.04
45590.432;-1.065
45590.435999999994;-1.095
45590.44;-1.135
45590.444;-1.13
45590.448;-1.15
45590.452000000005;-1.16
45590.456;-1.185
45590.46;-1.195
45590.46400000001;-1.2
45590.468;-1.22
45590.472;-1.22
45590.475999999995;-1.235
45590.48;-1.2
45590.484000000004;-1.22
45590.488;-1.23
45590.492;-1.23
45590.496;-1.225
45590.5;-1.205
45590.504;-1.22
45590.508;-1.21
45590.512;-1.21
45590.515999999996;-1.205
45590.52;-1.22
45590.524000000005;-1.25
45590.528;-1.29
45590.532;-1.33
45590.53599999999;-1.36
45590.54;-1.375
45590.544;-1.395
45590.547999999995;-1.42
45590.552;-1.415
45590.556;-1.42
45590.56;-1.475
45590.564000000006;-1.575
45590.568;-1.71
45590.572;-1.825
45590.575999999994;-1.88
45590.58;-1.865
45590.584;-1.74
45590.587999999996;-1.54
45590.592000000004;-1.36
45590.596;-1.215
45590.6;-1.06
45590.60400000001;-0.92
45590.608;-0.83
45590.612;-0.84
45590.615999999995;-0.96
45590.62;-1.09
45590.624;-1.19
45590.628;-1.22
45590.632000000005;-1.205
45590.636;-1.195
45590.64;-1.205
45590.644;-1.21
45590.648;-1.24
45590.652;-1.245
45590.655999999995;-1.235
45590.66;-1.235
45590.664000000004;-1.23
45590.668;-1.215
45590.672;-1.165
45590.676;-1.155
45590.68;-1.165
45590.684;-1.18
45590.687999999995;-1.18
45590.692;-1.215
45590.695999999996;-1.175
45590.7;-1.205
45590.704000000005;-1.195
45590.708;-1.165
45590.712;-1.15
45590.71599999999;-1.145
45590.72;-1.135
45590.724;-1.12
45590.727999999996;-1.11
45590.732;-1.11
45590.736;-1.11
45590.74;-1.105
45590.744000000006;-1.105
45590.748;-1.115
45590.752;-1.12
45590.755999999994;-1.11
45590.76;-1.09
45590.764;-1.075
45590.768;-1.095
45590.772000000004;-1.09
45590.776;-1.08
45590.78;-1.065
45590.78400000001;-1.065
45590.788;-1.065
45590.792;-1.04
45590.795999999995;-1.06
45590.8;-1.05
45590.804000000004;-1.07
45590.808;-1.04
45590.812000000005;-1.07
45590.816;-1.075
45590.82;-1.055
45590.824;-1.075
45590.828;-1.09
45590.832;-1.075
45590.835999999996;-1.075
45590.84;-1.08
45590.844000000005;-1.09
45590.848;-1.09
45590.852;-1.105
45590.856;-1.12
45590.86;-1.12
45590.864;-1.115
45590.867999999995;-1.14
45590.872;-1.14
45590.876;-1.145
45590.88;-1.15
45590.884000000005;-1.145
45590.888;-1.15
45590.892;-1.15
45590.89599999999;-1.145
45590.9;-1.155
45590.904;-1.155
45590.907999999996;-1.14
45590.912000000004;-1.155
45590.916;-1.15
45590.92;-1.16
45590.924000000006;-1.14
45590.928;-1.125
45590.932;-1.115
45590.935999999994;-1.11
45590.94;-1.09
45590.944;-1.05
45590.948;-1.045
45590.952000000005;-1.005
45590.956;-1.0
45590.96;-0.98
45590.96400000001;-0.965
45590.968;-0.94
45590.972;-0.955
45590.975999999995;-0.935
45590.98;-0.935
45590.984000000004;-0.96
45590.988;-0.94
45590.992;-0.955
45590.996;-0.975
45591.0;-0.98
45591.004;-0.995
45591.008;-1.025
45591.012;-1.06
45591.015999999996;-1.07
45591.02;-1.095
45591.024000000005;-1.115
45591.028;-1.155
45591.032;-1.185
45591.03599999999;-1.195
45591.04;-1.215
45591.044;-1.21
45591.047999999995;-1.22
45591.052;-1.235
45591.056;-1.215
45591.06;-1.215
45591.064000000006;-1.21
45591.068;-1.215
45591.072;-1.2
45591.075999999994;-1.195
45591.08;-1.235
45591.084;-1.205
45591.087999999996;-1.235
45591.092000000004;-1.255
45591.096;-1.225
45591.1;-1.24
45591.10400000001;-1.275
45591.108;-1.295
45591.112;-1.33
45591.115999999995;-1.34
45591.12;-1.375
45591.124;-1.375
45591.128;-1.36
45591.132000000005;-1.35
45591.136;-1.375
45591.14;-1.455
45591.144;-1.595
45591.148;-1.73
45591.152;-1.835
45591.155999999995;-1.85
45591.16;-1.78
45591.164000000004;-1.64
45591.168;-1.445
45591.172;-1.25
45591.176;-1.06
45591.18;-0.91
45591.184;-0.775
45591.187999999995;-0.705
45591.192;-0.755
45591.195999999996;-0.9
45591.2;-1.045
45591.204000000005;-1.135
45591.208;-1.17
45591.212;-1.18
45591.21599999999;-1.19
45591.22;-1.2
45591.224;-1.205
45591.227999999996;-1.195
45591.232;-1.2
45591.236;-1.22
45591.24;-1.195
45591.244000000006;-1.195
45591.248;-1.205
45591.252;-1.205
45591.255999999994;-1.18
45591.26;-1.195
45591.264;-1.19
45591.268;-1.19
45591.272000000004;-1.175
45591.276;-1.16
45591.28;-1.155
45591.28400000001;-1.15
45591.288;-1.16
45591.292;-1.17
45591.295999999995;-1.16
45591.3;-1.175
45591.304000000004;-1.19
45591.308;-1.2
45591.312000000005;-1.2
45591.316;-1.2
45591.32;-1.175
45591.324;-1.175
45591.328;-1.165
45591.332;-1.15
45591.335999999996;-1.125
45591.34;-1.12
45591.344000000005;-1.12
45591.348;-1.1
45591.352;-1.11
45591.356;-1.11
45591.36;-1.095
45591.364;-1.1
45591.367999999995;-1.09
45591.372;-1.095
45591.376;-1.09
45591.38;-1.06
45591.384000000005;-1.085
45591.388;-1.06
45591.392;-1.05
45591.39599999999;-1.075
45591.4;-1.095
45591.404;-1.085
45591.407999999996;-1.055
45591.412000000004;-1.085
45591.416;-1.075
45591.42;-1.075
45591.424000000006;-1.105
45591.428;-1.1
45591.432;-1.115
45591.435999999994;-1.135
45591.44;-1.11
45591.444;-1.11
45591.448;-1.1
45591.452000000005;-1.095
45591.456;-1.09
45591.46;-1.09
45591.46400000001;-1.105
45591.468;-1.11
45591.472;-1.135
45591.475999999995;-1.18
45591.48;-1.18
45591.484000000004;-1.17
45591.488;-1.155
45591.492;-1.175
45591.496;-1.185
45591.5;-1.16
45591.504;-1.165
45591.508;-1.13
45591.512;-1.12
45591.515999999996;-1.105
45591.52;-1.1
45591.524000000005;-1.085
45591.528;-1.065
45591.532;-1.045
45591.53599999999;-1.02
45591.54;-1.005
45591.544;-0.985
45591.547999999995;-0.965
45591.552;-0.915
45591.556;-0.93
45591.56;-0.91
45591.564000000006;-0.925
45591.568;-0.935
45591.572;-0.94
45591.575999999994;-0.945
45591.58;-0.99
45591.584;-1.04
45591.587999999996;-1.07
45591.592000000004;-1.065
45591.596;-1.11
45591.6;-1.13
45591.60400000001;-1.17
45591.608;-1.195
45591.612;-1.185
45591.615999999995;-1.18
45591.62;-1.185
45591.624;-1.195
45591.628;-1.245
45591.632000000005;-1.24
45591.636;-1.26
45591.64;-1.25
45591.644;-1.245
45591.648;-1.25
45591.652;-1.23
45591.655999999995;-1.23
45591.66;-1.225
45591.664000000004;-1.22
45591.668;-1.22
45591.672;-1.215
45591.676;-1.23
45591.68;-1.275
45591.684;-1.29
45591.687999999995;-1.32
45591.692;-1.385
45591.695999999996;-1.4
45591.7;-1.41
45591.704000000005;-1.425
45591.708;-1.43
45591.712;-1.475
45591.71599999999;-1.56
45591.72;-1.665
45591.724;-1.77
45591.727999999996;-1.83
45591.732;-1.83
45591.736;-1.685
45591.74;-1.5
45591.744000000006;-1.295
45591.748;-1.065
45591.752;-0.865
45591.755999999994;-0.665
45591.76;-0.54
45591.764;-0.535
45591.768;-0.66
45591.772000000004;-0.86
45591.776;-1.045
45591.78;-1.12
45591.78400000001;-1.175
45591.788;-1.185
45591.792;-1.185
45591.795999999995;-1.19
45591.8;-1.195
45591.804000000004;-1.195
45591.808;-1.19
45591.812000000005;-1.205
45591.816;-1.235
45591.82;-1.25
45591.824;-1.225
45591.828;-1.22
45591.832;-1.2
45591.835999999996;-1.19
45591.84;-1.18
45591.844000000005;-1.175
45591.848;-1.18
45591.852;-1.23
45591.856;-1.25
45591.86;-1.225
45591.864;-1.215
45591.867999999995;-1.2
45591.872;-1.19
45591.876;-1.185
45591.88;-1.195
45591.884000000005;-1.17
45591.888;-1.16
45591.892;-1.155
45591.89599999999;-1.145
45591.9;-1.125
45591.904;-1.12
45591.907999999996;-1.13
45591.912000000004;-1.135
45591.916;-1.13
45591.92;-1.17
45591.924000000006;-1.16
45591.928;-1.13
45591.932;-1.13
45591.935999999994;-1.13
45591.94;-1.135
45591.944;-1.11
45591.948;-1.09
45591.952000000005;-1.09
45591.956;-1.115
45591.96;-1.1
45591.96400000001;-1.07
45591.968;-1.06
45591.972;-1.08
45591.975999999995;-1.095
45591.98;-1.085
45591.984000000004;-1.065
45591.988;-1.075
45591.992;-1.085
45591.996;-1.08
45592.0;-1.075
45592.004;-1.045
45592.008;-1.08
45592.012;-1.09
45592.015999999996;-1.105
45592.02;-1.135
45592.024000000005;-1.12
45592.028;-1.085
45592.032;-1.085
45592.03599999999;-1.1
45592.04;-1.105
45592.044;-1.125
45592.047999999995;-1.17
45592.052;-1.175
45592.056;-1.175
45592.06;-1.15
45592.064000000006;-1.17
45592.068;-1.125
45592.072;-1.125
45592.075999999994;-1.13
45592.08;-1.13
45592.084;-1.105
45592.087999999996;-1.11
45592.092000000004;-1.095
45592.096;-1.06
45592.1;-1.06
45592.10400000001;-1.03
45592.108;-0.97
45592.112;-0.945
45592.115999999995;-0.92
45592.12;-0.915
45592.124;-0.935
45592.128;-0.965
45592.132000000005;-0.975
45592.136;-0.975
45592.14;-0.96
45592.144;-0.965
45592.148;-0.975
45592.152;-1.015
45592.155999999995;-1.04
45592.16;-1.07
45592.164000000004;-1.075
45592.168;-1.07
45592.172;-1.115
45592.176;-1.14
45592.18;-1.17
45592.184;-1.17
45592.187999999995;-1.215
45592.192;-1.22
45592.195999999996;-1.26
45592.2;-1.275
45592.204000000005;-1.275
45592.208;-1.255
45592.212;-1.245
45592.21599999999;-1.235
45592.22;-1.225
45592.224;-1.24
45592.227999999996;-1.225
45592.232;-1.205
45592.236;-1.19
45592.24;-1.175
45592.244000000006;-1.175
45592.248;-1.19
45592.252;-1.265
45592.255999999994;-1.355
45592.26;-1.425
45592.264;-1.48
45592.268;-1.52
45592.272000000004;-1.495
45592.276;-1.5
45592.28;-1.505
45592.28400000001;-1.56
45592.288;-1.655
45592.292;-1.78
45592.295999999995;-1.9
45592.3;-1.955
45592.304000000004;-1.895
45592.308;-1.76
45592.312000000005;-1.575
45592.316;-1.36
45592.32;-1.12
45592.324;-0.95
45592.328;-0.78
45592.332;-0.665
45592.335999999996;-0.69
45592.34;-0.83
45592.344000000005;-1.0
45592.348;-1.145
45592.352;-1.235
45592.356;-1.23
45592.36;-1.23
45592.364;-1.215
45592.367999999995;-1.22
45592.372;-1.225
45592.376;-1.245
45592.38;-1.24
45592.384000000005;-1.225
45592.388;-1.205
45592.392;-1.215
45592.39599999999;-1.21
45592.4;-1.22
45592.404;-1.235
45592.407999999996;-1.215
45592.412000000004;-1.22
45592.416;-1.215
45592.42;-1.21
45592.424000000006;-1.195
45592.428;-1.185
45592.432;-1.145
45592.435999999994;-1.155
45592.44;-1.165
45592.444;-1.185
45592.448;-1.155
45592.452000000005;-1.16
45592.456;-1.145
45592.46;-1.13
45592.46400000001;-1.125
45592.468;-1.12
45592.472;-1.125
45592.475999999995;-1.11
45592.48;-1.1
45592.484000000004;-1.1
45592.488;-1.085
45592.492;-1.07
45592.496;-1.075
45592.5;-1.075
45592.504;-1.065
45592.508;-1.055
45592.512;-1.07
45592.515999999996;-1.105
45592.52;-1.1
45592.524000000005;-1.08
45592.528;-1.085
45592.532;-1.08
45592.53599999999;-1.085
45592.54;-1.055
45592.544;-1.055
45592.547999999995;-1.045
45592.552;-1.045
45592.556;-1.055
45592.56;-1.07
45592.564000000006;-1.085
45592.568;-1.1
45592.572;-1.125
45592.575999999994;-1.125
45592.58;-1.155
45592.584;-1.16
45592.587999999996;-1.16
45592.592000000004;-1.145
45592.596;-1.14
45592.6;-1.13
45592.60400000001;-1.115
45592.608;-1.125
45592.612;-1.14
45592.615999999995;-1.115
45592.62;-1.14
45592.624;-1.145
45592.628;-1.16
45592.632000000005;-1.16
45592.636;-1.15
45592.64;-1.155
45592.644;-1.155
45592.648;-1.145
45592.652;-1.125
45592.655999999995;-1.09
45592.66;-1.07
45592.664000000004;-1.06
45592.668;-1.055
45592.672;-1.03
45592.676;-1.03
45592.68;-1.0
45592.684;-0.985
45592.687999999995;-0.965
45592.692;-0.94
45592.695999999996;-0.93
45592.7;-0.91
45592.704000000005;-0.905
45592.708;-0.91
45592.712;-0.89
45592.71599999999;-0.935
45592.72;-0.96
45592.724;-1.0
45592.727999999996;-1.02
45592.732;-1.01
45592.736;-1.07
45592.74;-1.075
45592.744000000006;-1.1
45592.748;-1.125
45592.752;-1.16
45592.755999999994;-1.145
45592.76;-1.16
45592.764;-1.17
45592.768;-1.185
45592.772000000004;-1.215
45592.776;-1.225
45592.78;-1.215
45592.78400000001;-1.215
45592.788;-1.225
45592.792;-1.23
45592.795999999995;-1.245
45592.8;-1.23
45592.804000000004;-1.225
45592.808;-1.225
45592.812000000005;-1.19
45592.816;-1.215
45592.82;-1.21
45592.824;-1.245
45592.828;-1.285
45592.832;-1.32
45592.835999999996;-1.335
45592.84;-1.37
45592.844000000005;-1.385
45592.848;-1.4
45592.852;-1.37
45592.856;-1.405
45592.86;-1.49
45592.864;-1.615
45592.867999999995;-1.73
45592.872;-1.87
45592.876;-1.895
45592.88;-1.82
45592.884000000005;-1.71
45592.888;-1.555
45592.892;-1.375
45592.89599999999;-1.215
45592.9;-1.075
45592.904;-0.955
45592.907999999996;-0.915
45592.912000000004;-0.965
45592.916;-1.045
45592.92;-1.15
45592.924000000006;-1.215
45592.928;-1.21
45592.932;-1.21
45592.935999999994;-1.195
45592.94;-1.2
45592.944;-1.215
45592.948;-1.19
45592.952000000005;-1.2
45592.956;-1.195
45592.96;-1.195
45592.96400000001;-1.2
45592.968;-1.18
45592.972;-1.16
45592.975999999995;-1.18
45592.98;-1.17
45592.984000000004;-1.16
45592.988;-1.145
45592.992;-1.14
45592.996;-1.12
45593.0;-1.135
45593.004;-1.12
45593.008;-1.135
45593.012;-1.13
45593.015999999996;-1.135
45593.02;-1.135
45593.024000000005;-1.115
45593.028;-1.105
45593.032;-1.1
45593.03599999999;-1.09
45593.04;-1.075
45593.044;-1.075
45593.047999999995;-1.075
45593.052;-1.06
45593.056;-1.05
45593.06;-1.065
45593.064000000006;-1.07
45593.068;-1.07
45593.072;-1.09
45593.075999999994;-1.07
45593.08;-1.07
45593.084;-1.055
45593.087999999996;-1.06
